batch_size,epochs,fl_filter,ol_units,n_dropout,drop_value,n_layer,lr,patience,val_loss,val_accuracy,val_precision,val_recall,val_auc
8,30,32,3,1,0.6,4,0.0001,10,0.5660998225212097,0.7916666865348816,0.7881355881690979,0.7749999761581421,0.9124826192855835
8,30,32,3,1,0.6,3,0.001,10,0.7703655958175659,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.80427086353302
8,30,32,3,1,0.6,4,0.001,10,0.7671348452568054,0.6416666507720947,0.6416666507720947,0.6416666507720947,0.8041666746139526
16,20,8,3,1,0.5,3,0.0001,10,0.7045673131942749,0.6428571343421936,0.6428571343421936,0.6428571343421936,0.8829320669174194
16,20,8,3,1,0.5,4,0.0001,10,0.7551546692848206,0.6339285969734192,0.6339285969734192,0.6339285969734192,0.8802614212036133
16,20,8,3,1,0.5,3,0.001,10,0.5506735444068909,0.7946428656578064,0.822429895401001,0.7857142686843872,0.922871470451355
16,20,8,3,1,0.5,4,0.001,10,0.5815401673316956,0.75,0.7757009267807007,0.7410714030265808,0.9072864055633545
16,20,16,3,1,0.5,3,0.0001,10,0.6857547760009766,0.6428571343421936,0.6428571343421936,0.6428571343421936,0.8840880393981934
16,20,16,3,1,0.5,4,0.0001,10,0.7359310388565063,0.6517857313156128,0.6517857313156128,0.6517857313156128,0.8715721368789673
16,20,16,3,1,0.5,3,0.001,10,0.5802755355834961,0.7857142686843872,0.792792797088623,0.7857142686843872,0.9197824001312256
16,20,16,3,1,0.5,4,0.001,10,0.7989146113395691,0.6517857313156128,0.6517857313156128,0.6517857313156128,0.8188377022743225
16,20,32,3,1,0.5,3,0.0001,10,0.5472345948219299,0.7857142686843872,0.7830188870429993,0.7410714030265808,0.9191446304321289
16,20,32,3,1,0.5,4,0.0001,10,0.5606671571731567,0.75,0.7477477192878723,0.7410714030265808,0.9141222238540649
16,20,32,3,1,0.5,3,0.001,10,0.5770778059959412,0.7678571343421936,0.8061224222183228,0.7053571343421936,0.9127670526504517
16,20,32,3,1,0.5,4,0.001,10,0.789216935634613,0.625,0.625,0.625,0.7946428656578064
16,30,8,3,1,0.5,3,0.0001,10,0.7404718995094299,0.6339285969734192,0.6339285969734192,0.6339285969734192,0.8829320669174194
16,30,8,3,1,0.5,4,0.0001,10,0.757313072681427,0.6517857313156128,0.6517857313156128,0.6517857313156128,0.868722140789032
16,30,8,3,1,0.5,3,0.001,10,0.6315129995346069,0.7857142686843872,0.7837837934494019,0.7767857313156128,0.91312575340271
16,30,8,3,1,0.5,4,0.001,10,0.5286787152290344,0.8035714030265808,0.8018018007278442,0.7946428656578064,0.9212173223495483
16,30,16,3,1,0.5,3,0.0001,10,0.592392086982727,0.7321428656578064,0.7321428656578064,0.7321428656578064,0.9099968075752258
16,30,16,3,1,0.5,4,0.0001,10,0.740561842918396,0.6428571343421936,0.6428571343421936,0.6428571343421936,0.8802415132522583
16,30,16,3,1,0.5,3,0.001,10,0.5501279830932617,0.7857142686843872,0.807692289352417,0.75,0.9178890585899353
16,30,16,3,1,0.5,4,0.001,10,0.7718528509140015,0.6160714030265808,0.6160714030265808,0.6160714030265808,0.8077566623687744
16,30,32,3,1,0.5,3,0.0001,10,0.5815061330795288,0.7857142686843872,0.800000011920929,0.7857142686843872,0.9132453799247742
16,30,32,3,1,0.5,4,0.0001,10,0.5637895464897156,0.7589285969734192,0.7714285850524902,0.7232142686843872,0.9105947017669678
16,30,32,3,1,0.5,3,0.001,10,0.5800620317459106,0.7857142686843872,0.7961165308952332,0.7321428656578064,0.9125080108642578
16,30,32,3,1,0.5,4,0.001,10,0.8040598630905151,0.6071428656578064,0.6071428656578064,0.6071428656578064,0.7897800207138062
16,20,8,3,1,0.6,3,0.0001,10,0.7417182922363281,0.6339285969734192,0.6339285969734192,0.6339285969734192,0.8824936747550964
16,20,8,3,1,0.6,4,0.0001,10,0.7559876441955566,0.6428571343421936,0.6428571343421936,0.6428571343421936,0.8665097951889038
16,20,8,3,1,0.6,3,0.001,10,0.5131493806838989,0.8125,0.8090909123420715,0.7946428656578064,0.9296276569366455
16,20,8,3,1,0.6,4,0.001,10,0.7746604084968567,0.6071428656578064,0.6071428656578064,0.6071428656578064,0.8668487071990967
16,20,16,3,1,0.6,3,0.0001,10,0.6077593564987183,0.6339285969734192,0.6513761281967163,0.6339285969734192,0.8907047510147095
16,20,16,3,1,0.6,4,0.0001,10,0.7599541544914246,0.6517857313156128,0.6517857313156128,0.6517857313156128,0.8574817180633545
16,20,16,3,1,0.6,3,0.001,10,0.6062600016593933,0.7767857313156128,0.7747747898101807,0.7678571343421936,0.9099370241165161
16,20,16,3,1,0.6,4,0.001,10,0.7484452128410339,0.6517857313156128,0.6517857313156128,0.6517857313156128,0.8141542077064514
16,20,32,3,1,0.6,3,0.0001,10,0.6071494221687317,0.7678571343421936,0.7678571343421936,0.7678571343421936,0.9047951698303223
16,20,32,3,1,0.6,4,0.0001,10,0.7712309956550598,0.6428571343421936,0.6428571343421936,0.6428571343421936,0.8435108661651611
16,20,32,3,1,0.6,3,0.001,10,0.5855736136436462,0.8035714030265808,0.8018018007278442,0.7946428656578064,0.9147201776504517
16,20,32,3,1,0.6,4,0.001,10,0.7822369337081909,0.6339285969734192,0.6339285969734192,0.6339285969734192,0.7982302308082581
16,30,8,3,1,0.6,3,0.0001,10,0.7919473648071289,0.625,0.625,0.625,0.8386878371238708
16,30,8,3,1,0.6,4,0.0001,10,0.7494223713874817,0.6517857313156128,0.6517857313156128,0.6517857313156128,0.8762755393981934
16,30,8,3,1,0.6,3,0.001,10,0.7550989985466003,0.7232142686843872,0.7297297120094299,0.7232142686843872,0.8874362111091614
16,30,8,3,1,0.6,4,0.001,10,0.7529889345169067,0.7232142686843872,0.7207207083702087,0.7142857313156128,0.8939533233642578
16,30,16,3,1,0.6,3,0.0001,10,0.7633318901062012,0.6160714030265808,0.6160714030265808,0.6160714030265808,0.869120717048645
16,30,16,3,1,0.6,4,0.0001,10,0.7522639632225037,0.625,0.625,0.625,0.8757972121238708
16,30,16,3,1,0.6,3,0.001,10,0.6452794671058655,0.7678571343421936,0.7678571343421936,0.7678571343421936,0.9095383882522583
16,30,16,3,1,0.6,4,0.001,10,0.5850815176963806,0.7410714030265808,0.7596153616905212,0.7053571343421936,0.9028021097183228
16,30,32,3,1,0.6,3,0.0001,10,0.5578402876853943,0.7767857313156128,0.78899085521698,0.7678571343421936,0.9188656210899353
16,30,32,3,1,0.6,4,0.0001,10,0.5947595238685608,0.75,0.7477477192878723,0.7410714030265808,0.9028818607330322
16,30,32,3,1,0.6,3,0.001,10,0.5586240887641907,0.7589285969734192,0.7798165082931519,0.7589285969734192,0.9177096486091614
16,30,32,3,1,0.6,4,0.001,10,0.7892860174179077,0.625,0.625,0.625,0.7940848469734192
,,,,,,,,,,,
